,loss_of_supply,soc,battery_kwh,solar_generation_kw,load_demand_kw,pv_to_load_kw,pv_to_battery_kw,battery_to_load_kw,grid_to_load_kw,unmet_load_kw,can_charge,Grid,PCC_Breaker,Islanding_Controller,PV_Array,PV_Inverter,Battery_Pack,BMS,PCS
26.05.2026 19:00,0,43.47858534,8.695717069,0,2.00966137,0,0,2.00966137,0,0,0,1,1,1,1,1,1,1,1
26.05.2026 20:00,0,34.67201948,6.934403896,0,1.673247514,0,0,1.673247514,0,0,0,1,1,1,1,1,1,1,1
26.05.2026 21:00,0,27.8017129,5.56034258,0,1.305358251,0,0,1.305358251,0,0,0,1,1,1,1,1,1,1,1
26.05.2026 22:00,0,20.34363736,4.068727472,0,1.417034353,0,0,1.417034353,0,0,0,1,1,1,1,1,1,1,1
26.05.2026 23:00,0,13.00784604,2.601569207,0,1.393800351,0,0,1.393800351,0,0,0,1,1,1,1,1,1,1,1
27.05.2026 00:00,0,6.009592466,1.201918493,0,1.329668178,0,0,1.329668178,0,0,0,1,1,1,1,1,1,1,1
27.05.2026 01:00,0,0,0,0,1.51503106,0,0,1.141822569,0.373208491,0,0,1,1,1,1,1,1,1,1
27.05.2026 02:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
27.05.2026 03:00,0,0,0,0,1.75054248,0,0,0,1.75054248,0,0,1,1,1,1,1,1,1,1
27.05.2026 04:00,0,0,0,0,1.419518639,0,0,0,1.419518639,0,0,1,1,1,1,1,1,1,1
27.05.2026 05:00,0,0,0,0,2.108733146,0,0,0,2.108733146,0,0,1,1,1,1,1,1,1,1
27.05.2026 06:00,0,0,0,1.344238954,2.747470896,1.344238954,0,0,1.403231942,0,0,1,1,1,1,1,1,1,1
27.05.2026 07:00,0,0,0,2.185069582,2.364867311,2.185069582,0,0,0.179797728,0,0,1,1,1,1,1,1,1,1
27.05.2026 08:00,0,0,0,2.697774356,3.272250677,0,0,0,3.272250677,0,0,1,1,1,1,0,1,1,1
27.05.2026 09:00,0,0,0,4.283375969,2.953097988,0,0,0,2.953097988,0,0,1,1,1,1,0,1,1,1
27.05.2026 10:00,0,0,0,5.608111307,3.443379881,0,0,0,3.443379881,0,0,1,1,1,1,0,1,1,1
27.05.2026 11:00,0,0,0,6.970819235,3.783862118,0,0,0,3.783862118,0,0,1,1,1,1,0,1,1,1
27.05.2026 12:00,0,0,0,5.836823946,3.822853984,0,0,0,3.822853984,0,0,1,1,1,1,0,1,1,1
27.05.2026 13:00,0,8.62841523,1.725683046,5.574739859,3.758231389,3.758231389,1.81650847,0,0,0,1,1,1,1,1,1,1,1,1
27.05.2026 14:00,0,19.46008941,3.892017882,5.368604144,3.088251685,3.088251685,2.280352459,0,0,0,1,1,1,1,1,1,1,1,1
27.05.2026 15:00,0,24.46913307,4.893826614,4.173187481,3.118651974,3.118651974,1.054535507,0,0,0,1,1,1,1,1,1,1,1,1
27.05.2026 16:00,0,24.46913307,4.893826614,3.334617751,2.689345113,2.689345113,0,0,0,0,0,1,1,1,1,1,0,1,1
27.05.2026 17:00,0,24.46913307,4.893826614,1.861265396,2.380790912,1.861265396,0,0,0.519525516,0,0,1,1,1,1,1,0,1,1
27.05.2026 18:00,0,24.46913307,4.893826614,1.562079157,2.053771504,1.562079157,0,0,0.491692347,0,0,1,1,1,1,1,0,1,1
27.05.2026 19:00,0,24.46913307,4.893826614,0,2.047382171,0,0,0,2.047382171,0,0,1,1,1,1,1,0,1,1
27.05.2026 20:00,0,24.46913307,4.893826614,0,1.39077684,0,0,0,1.39077684,0,0,1,1,1,1,1,0,1,1
27.05.2026 21:00,0,24.46913307,4.893826614,0,1.563905621,0,0,0,1.563905621,0,0,1,1,1,1,1,0,1,1
27.05.2026 22:00,0,24.46913307,4.893826614,0,1.207303807,0,0,0,1.207303807,0,0,1,1,1,1,1,0,1,1
27.05.2026 23:00,0,24.46913307,4.893826614,0,1.40206031,0,0,0,1.40206031,0,0,1,1,1,1,1,0,1,1
28.05.2026 00:00,0,24.46913307,4.893826614,0,1.454886217,0,0,0,1.454886217,0,0,1,1,1,1,1,0,1,1
28.05.2026 01:00,0,24.46913307,4.893826614,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1
28.05.2026 02:00,0,24.46913307,4.893826614,0,1.65604352,0,0,0,1.65604352,0,0,1,1,1,1,1,0,1,0
28.05.2026 03:00,0,24.46913307,4.893826614,0,1.208448648,0,0,0,1.208448648,0,0,1,1,1,1,1,0,1,1
28.05.2026 04:00,0,24.46913307,4.893826614,0,1.620909189,0,0,0,1.620909189,0,0,1,1,1,1,1,0,1,1
28.05.2026 05:00,0,24.46913307,4.893826614,0,2.108667025,0,0,0,2.108667025,0,0,1,1,1,1,1,0,1,1
28.05.2026 06:00,0,24.46913307,4.893826614,1.136620106,2.492166216,1.136620106,0,0,1.35554611,0,0,1,1,1,1,1,0,1,1
28.05.2026 07:00,0,24.46913307,4.893826614,2.265862872,2.888196985,2.265862872,0,0,0.622334113,0,0,1,1,1,1,1,0,1,1
28.05.2026 08:00,0,24.46913307,4.893826614,3.359759515,2.8482775,2.8482775,0,0,0,0,0,1,1,1,1,1,0,1,1
28.05.2026 09:00,0,24.46913307,4.893826614,4.50770932,3.037578986,3.037578986,0,0,0,0,0,1,1,1,1,1,0,1,1
28.05.2026 10:00,0,24.46913307,4.893826614,6.124768631,3.162575282,3.162575282,0,0,0,0,0,1,1,1,1,1,0,1,1
28.05.2026 11:00,0,24.46913307,4.893826614,5.448463402,3.750977493,3.750977493,0,0,0,0,0,1,1,1,1,1,0,1,1
28.05.2026 12:00,0,24.46913307,4.893826614,7.290880091,3.772464726,3.772464726,0,0,0,0,0,1,1,1,1,1,0,1,1
28.05.2026 13:00,0,24.46913307,4.893826614,6.326792148,3.869694163,0,0,0,3.869694163,0,0,1,1,1,0,1,0,1,1
28.05.2026 14:00,0,24.46913307,4.893826614,5.072035015,3.391316838,0,0,0,3.391316838,0,0,1,1,1,0,1,0,1,1
28.05.2026 15:00,0,24.46913307,4.893826614,3.627352012,3.497212802,0,0,0,3.497212802,0,0,1,1,1,0,1,0,1,1
28.05.2026 16:00,0,24.46913307,4.893826614,2.992621773,3.239115953,0,0,0,3.239115953,0,0,1,1,1,0,1,0,1,1
28.05.2026 17:00,0,24.46913307,4.893826614,1.759207824,2.923226535,0,0,0,2.923226535,0,0,1,1,1,0,1,0,1,1
28.05.2026 18:00,0,24.46913307,4.893826614,1.20050264,2.011405288,0,0,0,2.011405288,0,0,1,1,1,0,1,0,1,1
28.05.2026 19:00,0,24.46913307,4.893826614,0,1.854695283,0,0,0,1.854695283,0,0,1,1,1,0,1,0,1,1
28.05.2026 20:00,0,24.46913307,4.893826614,0,1.552146015,0,0,0,1.552146015,0,0,1,1,1,0,1,0,1,1
28.05.2026 21:00,0,24.46913307,4.893826614,0,1.52489941,0,0,0,1.52489941,0,0,1,1,1,0,1,0,1,1
28.05.2026 22:00,0,24.46913307,4.893826614,0,1.240750475,0,0,0,1.240750475,0,0,1,1,1,0,1,0,1,1
28.05.2026 23:00,0,24.46913307,4.893826614,0,1.240319924,0,0,0,1.240319924,0,0,1,1,1,0,1,0,1,1
29.05.2026 00:00,0,24.46913307,4.893826614,0,1.027387695,0,0,0,1.027387695,0,0,1,1,1,0,1,0,1,1
29.05.2026 01:00,0,24.46913307,4.893826614,0,1.01828436,0,0,0,1.01828436,0,0,1,1,1,0,1,0,1,1
29.05.2026 02:00,0,24.46913307,4.893826614,0,1.082875127,0,0,0,1.082875127,0,0,1,1,1,0,1,0,1,1
29.05.2026 03:00,0,24.46913307,4.893826614,0,1.46595211,0,0,0,1.46595211,0,0,1,1,1,0,1,0,1,1
29.05.2026 04:00,0,24.46913307,4.893826614,0,1.737271914,0,0,0,1.737271914,0,0,1,1,1,0,1,0,1,1
29.05.2026 05:00,0,24.46913307,4.893826614,0,1.883769662,0,0,0,1.883769662,0,0,1,1,1,0,1,0,1,1
29.05.2026 06:00,0,24.46913307,4.893826614,1.576841458,2.474220002,0,0,0,2.474220002,0,0,1,1,1,0,1,0,1,1
29.05.2026 07:00,0,24.46913307,4.893826614,1.874654247,2.593074677,0,0,0,2.593074677,0,0,1,1,1,0,1,0,1,1
29.05.2026 08:00,0,24.46913307,4.893826614,2.655585196,3.216242575,0,0,0,3.216242575,0,0,1,1,1,0,1,0,1,1
29.05.2026 09:00,0,24.46913307,4.893826614,3.890308981,3.6195819,0,0,0,3.6195819,0,0,1,1,1,0,1,0,1,1
29.05.2026 10:00,0,24.46913307,4.893826614,5.105096366,3.198035162,0,0,0,3.198035162,0,0,1,1,1,0,1,0,1,1
29.05.2026 11:00,0,24.46913307,4.893826614,5.294518586,3.709390306,0,0,0,3.709390306,0,0,1,1,1,0,1,0,1,1
29.05.2026 12:00,0,24.46913307,4.893826614,5.671246193,3.563377109,0,0,0,3.563377109,0,0,1,1,1,0,1,0,1,1
29.05.2026 13:00,0,24.46913307,4.893826614,6.921949735,3.764440002,0,0,0,3.764440002,0,0,1,1,1,0,1,0,1,1
29.05.2026 14:00,0,24.46913307,4.893826614,6.109970762,3.783252029,0,0,0,3.783252029,0,0,1,1,1,0,1,0,1,1
29.05.2026 15:00,0,24.46913307,4.893826614,3.762656762,3.337693968,0,0,0,3.337693968,0,0,1,1,1,0,1,0,1,1
29.05.2026 16:00,0,24.46913307,4.893826614,2.791099341,3.036260338,0,0,0,3.036260338,0,0,1,1,1,0,1,0,1,1
29.05.2026 17:00,0,24.46913307,4.893826614,2.138675871,2.822538272,0,0,0,2.822538272,0,0,1,1,1,0,1,0,1,1
29.05.2026 18:00,0,24.46913307,4.893826614,1.127119694,2.229573249,0,0,0,2.229573249,0,0,1,1,1,0,1,0,1,1
29.05.2026 19:00,0,24.46913307,4.893826614,0,2.366956559,0,0,0,2.366956559,0,0,1,1,1,0,1,0,1,1
29.05.2026 20:00,0,24.46913307,4.893826614,0,1.920193076,0,0,0,1.920193076,0,0,1,1,1,0,1,0,1,1
29.05.2026 21:00,0,24.46913307,4.893826614,0,1.240829157,0,0,0,1.240829157,0,0,1,1,1,0,1,0,1,1
29.05.2026 22:00,0,24.46913307,4.893826614,0,1.44295432,0,0,0,1.44295432,0,0,1,1,1,0,1,0,0,1
29.05.2026 23:00,0,19.13950483,3.827900966,0,1.012629365,0,0,1.012629365,0,0,0,1,1,1,0,1,1,1,1
30.05.2026 00:00,0,13.87634694,2.775269387,0,1,0,0,1,0,1.11E-16,0,1,1,1,0,1,1,1,1
30.05.2026 01:00,0,8.613189042,1.722637808,0,1,0,0,1,0,1.11E-16,0,1,1,1,0,1,1,1,1
30.05.2026 02:00,0,2.07800722,0.415601444,0,1.241684546,0,0,1.241684546,0,0,0,1,1,1,0,1,1,1,1
30.05.2026 03:00,0,0,0,0,1.801442122,0,0,0.394821372,1.40662075,0,0,1,1,1,0,1,1,1,1
30.05.2026 04:00,0,0,0,0,1.386145968,0,0,0,1.386145968,0,0,1,1,1,0,1,1,1,1
30.05.2026 05:00,0,0,0,0,2.309136376,0,0,0,2.309136376,0,0,1,1,1,0,1,1,1,1
30.05.2026 06:00,0,0,0,1.392313888,2.529459958,0,0,0,2.529459958,0,0,1,1,1,0,1,1,1,1
30.05.2026 07:00,0,0,0,1.758267664,2.395729944,0,0,0,2.395729944,0,0,1,1,1,0,1,1,1,1
30.05.2026 08:00,0,0,0,2.66915907,2.709593598,0,0,0,2.709593598,0,0,1,1,1,0,1,1,1,1
30.05.2026 09:00,0,0,0,3.878950558,2.992910275,0,0,0,2.992910275,0,0,1,1,1,0,1,1,1,1
30.05.2026 10:00,0,0,0,5.902538898,3.701907993,0,0,0,3.701907993,0,0,1,1,1,0,1,1,1,1
30.05.2026 11:00,0,0,0,6.259843814,3.620485751,0,0,0,3.620485751,0,0,1,1,1,0,1,1,1,1
30.05.2026 12:00,0,0,0,6.439124851,3.644409075,0,0,0,3.644409075,0,0,1,1,1,0,1,1,1,1
30.05.2026 13:00,0,0,0,5.809348181,3.337787697,0,0,0,3.337787697,0,0,1,1,1,0,1,1,1,1
30.05.2026 14:00,0,0,0,5.789719943,3.433205372,0,0,0,3.433205372,0,0,1,1,1,0,1,1,1,1
30.05.2026 15:00,0,0,0,3.853595487,2.917793902,0,0,0,2.917793902,0,0,1,1,1,0,1,1,1,1
30.05.2026 16:00,0,0,0,3.235654227,2.940321983,0,0,0,2.940321983,0,0,1,1,1,0,1,1,1,1
30.05.2026 17:00,0,0,0,1.996381804,3.058979251,0,0,0,3.058979251,0,0,1,1,1,0,1,1,1,1
30.05.2026 18:00,0,0,0,1.443650891,2.489561393,0,0,0,2.489561393,0,0,1,1,1,0,1,1,1,1
30.05.2026 19:00,0,0,0,0,2.236986356,0,0,0,2.236986356,0,0,1,1,1,0,1,1,1,1
30.05.2026 20:00,0,0,0,0,1.914581637,0,0,0,1.914581637,0,0,1,1,1,0,1,1,1,1
30.05.2026 21:00,0,0,0,0,1.363849657,0,0,0,1.363849657,0,0,1,1,1,0,1,1,1,1
30.05.2026 22:00,0,0,0,0,1.470116238,0,0,0,1.470116238,0,0,1,1,1,0,1,1,1,1
30.05.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
31.05.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1
31.05.2026 01:00,0,0,0,0,1.458579893,0,0,0,1.458579893,0,0,1,1,1,0,1,1,1,1
31.05.2026 02:00,0,0,0,0,1.295345121,0,0,0,1.295345121,0,0,1,1,1,0,1,1,1,1
31.05.2026 03:00,0,0,0,0,1.612730368,0,0,0,1.612730368,0,0,1,1,1,0,1,1,1,1
31.05.2026 04:00,0,0,0,0,1.935303659,0,0,0,1.935303659,0,0,1,1,1,0,1,1,1,1
31.05.2026 05:00,0,0,0,0,1.939021288,0,0,0,1.939021288,0,0,1,1,1,1,1,1,1,1
31.05.2026 06:00,0,0,0,1.216665999,2.73453447,1.216665999,0,0,1.517868471,0,0,1,1,1,1,1,1,1,1
31.05.2026 07:00,1,0,0,2.078441343,2.73069713,2.078441343,0,0,0,0.652255787,0,1,0,1,1,1,1,1,1
31.05.2026 08:00,0,0.557917385,0.111583477,3.457268728,3.339812437,3.339812437,0.117456292,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 09:00,0,3.847778638,0.769555728,3.94099615,3.248393781,3.248393781,0.692602369,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 10:00,0,17.42901091,3.485802181,6.076566961,3.217360168,3.217360168,2.859206793,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 11:00,0,28.80511405,5.76102281,6.224465144,3.829496061,3.829496061,2.394969083,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 12:00,0,46.61239766,9.322479532,7.368504392,3.61960258,3.61960258,3.748901812,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 13:00,0,55.03430845,11.00686169,5.426709157,3.653675307,3.653675307,1.77303385,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 14:00,0,67.19762512,13.43952502,6.097291278,3.536593032,3.536593032,2.560698247,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 15:00,0,73.60618152,14.7212363,4.910099352,3.560929583,3.560929583,1.349169769,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 16:00,0,76.60330126,15.32066025,3.417404869,2.786432292,2.786432292,0.630972577,0,0,0,1,0,1,1,1,1,1,1,1
31.05.2026 17:00,0,70.85007375,14.17001475,1.850138762,2.94325199,1.850138762,0,1.093113228,0,0,0,0,1,1,1,1,1,1,1
31.05.2026 18:00,0,66.91786735,13.38357347,1.451230345,2.198349561,1.451230345,0,0.747119216,0,0,0,0,1,1,1,1,1,1,1
31.05.2026 19:00,0,55.40280425,11.08056085,0,2.187861988,0,0,2.187861988,0,0,0,0,1,1,1,1,1,1,1
31.05.2026 20:00,0,45.22325565,9.04465113,0,1.934114234,0,0,1.934114234,0,-2.22E-16,0,0,1,1,1,1,1,1,1
31.05.2026 21:00,0,37.48701628,7.497403257,0,1.46988548,0,0,1.46988548,0,0,0,0,1,1,1,1,1,1,1
31.05.2026 22:00,0,29.89756125,5.97951225,0,1.441996456,0,0,1.441996456,0,0,0,0,1,1,1,1,1,1,1
31.05.2026 23:00,0,22.0686714,4.413734281,0,1.487489071,0,0,1.487489071,0,0,0,0,1,1,1,1,1,1,1
01.06.2026 00:00,0,16.80551351,3.361102702,0,1,0,0,1,0,1.11E-16,0,0,1,1,1,1,1,1,1
01.06.2026 01:00,0,11.54235562,2.308471123,0,1,0,0,1,0,1.11E-16,0,0,1,1,1,1,1,1,1
01.06.2026 02:00,0,4.097914346,0.819582869,0,1.414443841,0,0,1.414443841,0,0,0,0,1,1,1,1,1,1,1
01.06.2026 03:00,1,0,0,0,1.322241485,0,0,0.778603726,0,0.54363776,0,0,1,1,1,1,1,1,1
01.06.2026 04:00,1,0,0,0,2.037730088,0,0,0,0,2.037730088,0,0,1,1,1,1,1,0,1
01.06.2026 05:00,1,0,0,0,1.794914749,0,0,0,0,1.794914749,0,0,1,1,1,1,1,0,1
01.06.2026 06:00,1,0,0,1.199831855,2.369248374,1.199831855,0,0,0,1.169416519,0,0,1,1,1,1,1,1,1
01.06.2026 07:00,1,0,0,2.155149994,2.688771386,2.155149994,0,0,0,0.533621391,0,0,1,1,1,1,1,1,1
01.06.2026 08:00,0,0.205006616,0.041001323,3.181105925,3.137946638,3.137946638,0.043159288,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 09:00,0,2.726227068,0.545245414,3.869243019,3.338459766,3.338459766,0.530783253,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 10:00,0,8.545598062,1.709119612,5.040916051,3.815785316,3.815785316,1.225130736,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 11:00,0,19.12481488,3.824962977,5.567357631,3.34015409,3.34015409,2.227203542,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 12:00,0,30.18480394,6.036960788,5.844095367,3.515676619,3.515676619,2.328418748,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 13:00,0,40.38909363,8.077818725,5.685070515,3.536799002,3.536799002,2.148271513,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 14:00,0,49.85921053,9.971842106,5.367849121,3.374140299,3.374140299,1.993708822,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 15:00,0,54.92510717,10.98502143,4.133745342,3.067240787,3.067240787,1.066504555,0,0,0,1,0,1,1,1,1,1,1,1
01.06.2026 16:00,0,53.79733445,10.75946689,2.531200692,2.745477508,2.531200692,0,0.214276816,0,0,0,0,1,1,1,1,1,1,1
01.06.2026 17:00,0,50.39547641,10.07909528,1.767595748,2.413948775,1.767595748,0,0.646353027,0,0,0,0,1,1,1,1,1,1,1
01.06.2026 18:00,0,42.41211092,8.482422185,1.188665754,2.705505197,1.188665754,0,1.516839443,0,0,0,0,1,1,1,1,1,1,1
01.06.2026 19:00,0,32.1283102,6.425662041,0,1.953922137,0,0,1.953922137,0,0,0,0,1,1,0,1,1,1,1
01.06.2026 20:00,0,22.90076025,4.580152049,0,1.753234492,0,0,1.753234492,0,0,0,0,1,1,0,1,1,1,1
01.06.2026 21:00,0,13.79147511,2.758295022,0,1.730764176,0,0,1.730764176,0,0,0,0,1,1,0,1,1,1,1
01.06.2026 22:00,0,8.528317216,1.705663443,0,1,0,0,1,0,1.11E-16,0,0,1,1,0,1,1,1,1
01.06.2026 23:00,0,1.190037122,0.238007424,0,1.394273218,0,0,1.394273218,0,0,0,0,1,1,0,1,1,1,1
02.06.2026 00:00,1,0,0,0,1.021133158,0,0,0.226107053,0,0.795026105,0,0,1,1,0,1,1,1,1
02.06.2026 01:00,1,0,0,0,1.096237463,0,0,0,0,1.096237463,0,0,1,1,0,1,1,1,1
02.06.2026 02:00,1,0,0,0,1.103585924,0,0,0,0,1.103585924,0,0,1,1,0,1,1,1,1
02.06.2026 03:00,1,0,0,0,1.832793998,0,0,0,0,1.832793998,0,0,1,1,0,1,1,1,1
02.06.2026 04:00,1,0,0,0,1.654640919,0,0,0,0,1.654640919,0,0,1,1,0,1,1,1,1
02.06.2026 05:00,1,0,0,0,2.306243412,0,0,0,0,2.306243412,0,0,1,1,0,1,1,1,1
02.06.2026 06:00,1,0,0,1.490146951,2.401304253,0,0,0,0,2.401304253,0,0,1,1,0,0,1,1,1
02.06.2026 07:00,1,0,0,2.144889449,2.636760552,0,0,0,0,2.636760552,0,0,1,1,0,0,1,1,1
02.06.2026 08:00,1,0,0,3.255039731,3.216710649,0,0,0,0,3.216710649,0,0,1,1,0,1,1,1,1
02.06.2026 09:00,1,0,0,4.465741827,3.237837817,0,0,0,0,3.237837817,0,0,1,1,0,1,1,1,1
02.06.2026 10:00,1,0,0,6.235246008,3.277928175,0,0,0,0,3.277928175,0,0,1,1,0,1,1,1,1
02.06.2026 11:00,1,0,0,6.945046394,3.815559987,0,0,0,0,3.815559987,0,0,1,1,0,1,1,1,1
02.06.2026 12:00,1,0,0,6.887576901,3.452354114,0,0,0,0,3.452354114,0,0,1,1,0,1,1,1,1
02.06.2026 13:00,0,11.70855792,2.341711585,6.367865079,3.902905516,3.902905516,2.464959563,0,0,0,1,0,1,1,1,1,1,1,1
02.06.2026 14:00,0,23.50215009,4.700430018,5.839031341,3.356169832,3.356169832,2.482861509,0,0,0,1,0,1,1,1,1,1,1,1
02.06.2026 15:00,0,28.57338509,5.714677018,4.589865538,3.522237117,3.522237117,1.067628421,0,0,0,1,0,1,1,1,1,1,1,1
02.06.2026 16:00,0,28.23705877,5.647411753,3.04259139,3.106493391,3.04259139,0,0.063902001,0,0,0,0,1,1,1,1,1,1,1
02.06.2026 17:00,0,26.57289964,5.314579928,2.02788704,2.344077274,2.02788704,0,0.316190234,0,0,0,0,1,1,1,1,1,1,1
02.06.2026 18:00,0,19.30377874,3.860755747,1.309897045,2.691030017,1.309897045,0,1.381132972,0,0,0,0,1,1,1,1,1,1,1
02.06.2026 19:00,0,9.083416398,1.81668328,0,1.941868844,0,0,1.941868844,0,2.22E-16,0,0,1,1,1,1,1,1,1
02.06.2026 20:00,1,0,0,0,1.854459013,0,0,1.725849116,0,0.128609897,0,0,1,1,1,1,1,1,1
02.06.2026 21:00,1,0,0,0,1.562285337,0,0,0,0,1.562285337,0,0,1,1,1,1,1,1,1
02.06.2026 22:00,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
02.06.2026 23:00,1,0,0,0,1.046369916,0,0,0,0,1.046369916,0,0,1,1,1,1,1,1,1
03.06.2026 00:00,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
03.06.2026 01:00,1,0,0,0,1.539269399,0,0,0,0,1.539269399,0,0,1,1,1,1,1,1,1
03.06.2026 02:00,1,0,0,0,1.374452191,0,0,0,0,1.374452191,0,0,1,1,1,1,1,1,1
03.06.2026 03:00,1,0,0,0,1.687522527,0,0,0,0,1.687522527,0,0,1,1,1,1,1,1,1
03.06.2026 04:00,1,0,0,0,1.737957554,0,0,0,0,1.737957554,0,0,1,1,1,1,1,1,1
03.06.2026 05:00,1,0,0,0,2.042981959,0,0,0,0,2.042981959,0,0,1,1,1,1,1,1,1
03.06.2026 06:00,1,0,0,1.318128316,2.549540252,1.318128316,0,0,0,1.231411936,0,0,1,1,1,1,1,1,1
03.06.2026 07:00,1,0,0,2.206942754,2.590369399,2.206942754,0,0,0,0.383426644,0,0,1,1,1,1,1,1,1
03.06.2026 08:00,0,2.415706613,0.483141323,3.378336535,2.869766722,2.869766722,0.508569813,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 09:00,0,10.23606733,2.047213467,4.643238229,2.996846498,2.996846498,1.646391731,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 10:00,0,15.8820218,3.176404361,4.980236008,3.791614014,3.791614014,1.188621994,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 11:00,0,25.81963434,5.163926868,5.529864726,3.43773577,3.43773577,2.092128956,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 12:00,0,35.14627799,7.029255598,5.960419937,3.996916012,3.996916012,1.963503926,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 13:00,0,49.65347401,9.930694801,6.999708172,3.945561643,3.945561643,3.05414653,0,0,0,1,0,1,1,1,1,1,1,1
03.06.2026 14:00,0,32.47358896,6.494717793,5.854974087,3.264178158,0,0,3.264178158,0,0,0,0,1,1,1,0,1,1,1
03.06.2026 15:00,0,15.15146327,3.030292653,4.031928035,3.291203883,0,0,3.291203883,0,0,0,0,1,1,1,0,1,1,1
03.06.2026 16:00,0,0,0,2.777083845,2.883118728,0,0,2.878778021,0,0.004340707,0,1,1,1,1,0,1,1,1
03.06.2026 17:00,0,0,0,2.227779681,2.821028805,0,0,0,2.821028805,0,0,1,1,1,1,0,1,1,1
03.06.2026 18:00,0,0,0,1.259066117,2.199023957,0,0,0,2.199023957,0,0,1,1,1,1,0,1,1,1
03.06.2026 19:00,0,0,0,0,1.785804465,0,0,0,1.785804465,0,0,1,1,1,1,0,1,1,1
03.06.2026 20:00,0,0,0,0,1.922378783,0,0,0,1.922378783,0,0,1,1,1,1,0,1,1,1
03.06.2026 21:00,0,0,0,0,1.121162989,0,0,0,1.121162989,0,0,1,1,1,1,1,1,1,1
03.06.2026 22:00,0,0,0,0,1.411453396,0,0,0,1.411453396,0,0,1,1,1,1,1,1,1,1
03.06.2026 23:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
04.06.2026 00:00,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
04.06.2026 01:00,0,0,0,0,1.098271066,0,0,0,1.098271066,0,0,1,1,1,1,1,1,1,1
04.06.2026 02:00,0,0,0,0,1.64922586,0,0,0,1.64922586,0,0,1,1,1,1,1,1,1,1
04.06.2026 03:00,0,0,0,0,1.302040526,0,0,0,1.302040526,0,0,1,1,1,1,1,1,1,1
04.06.2026 04:00,0,0,0,0,2.008473891,0,0,0,2.008473891,0,0,1,1,1,1,1,1,1,1
04.06.2026 05:00,0,0,0,0,2.148036511,0,0,0,2.148036511,0,0,1,1,1,1,1,1,1,1
04.06.2026 06:00,0,0,0,1.538251063,2.724741172,1.538251063,0,0,1.186490109,0,0,1,1,1,1,1,1,1,1
04.06.2026 07:00,0,0,0,1.849028716,2.450331104,1.849028716,0,0,0.601302388,0,0,1,1,1,1,1,1,1,1
04.06.2026 08:00,0,1.745211584,0.349042317,3.153081372,2.785668407,2.785668407,0.367412965,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 09:00,0,6.139951855,1.227990371,4.182916811,3.257708333,3.257708333,0.925208478,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 10:00,0,20.18301631,4.036603261,6.214954786,3.258520165,3.258520165,2.956434621,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 11:00,0,36.6623469,7.332469379,6.841204989,3.371872233,3.371872233,3.469332756,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 12:00,0,56.24752464,11.24950493,7.384765559,3.261570245,3.261570245,4.123195314,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 13:00,0,68.85350684,13.77070137,6.477719096,3.823828105,3.823828105,2.653890991,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 14:00,0,78.80609687,15.76121937,5.750896178,3.655614067,3.655614067,2.095282111,0,0,0,1,1,1,1,1,1,1,1,1
04.06.2026 15:00,0,83.35983042,16.67196608,4.532592743,3.573911996,3.573911996,0.958680747,0,0,0,1,1,1,1,1,1,1,1,1
